VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,population
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,AUS,Australia,2014,2014,3242,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,AUS,Australia,2015,2015,3554,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,AUS,Australia,2016,2016,3475,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,AUS,Australia,2017,2017,3713,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,AUS,Australia,2018,2018,3503,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,AUS,Australia,2019,2019,4035,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,AUS,Australia,2020,2020,4155,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,AUS,Australia,2010,2010,615,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,AUS,Australia,2011,2011,612,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,AUS,Australia,2012,2012,512,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,AUS,Australia,2013,2013,559,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,AUS,Australia,2014,2014,546,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,AUS,Australia,2015,2015,549,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,AUS,Australia,2016,2016,553,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,AUS,Australia,2017,2017,582,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,AUS,Australia,2018,2018,549,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,AUS,Australia,2019,2019,556,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,AUS,Australia,2020,2020,533,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,AUS,Australia,2010,2010,610,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,AUS,Australia,2011,2011,550,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,AUS,Australia,2012,2012,550,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,AUS,Australia,2013,2013,622,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,AUS,Australia,2014,2014,620,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,AUS,Australia,2015,2015,589,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,AUS,Australia,2016,2016,594,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,AUS,Australia,2017,2017,642,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,AUS,Australia,2018,2018,639,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,AUS,Australia,2019,2019,685,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,AUS,Australia,2020,2020,628,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,AUS,Australia,2010,2010,847,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,AUS,Australia,2011,2011,1009,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,AUS,Australia,2012,2012,1337,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,AUS,Australia,2013,2013,1380,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,AUS,Australia,2014,2014,1546,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,AUS,Australia,2015,2015,1305,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,AUS,Australia,2016,2016,1258,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,AUS,Australia,2017,2017,1396,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,AUS,Australia,2018,2018,1532,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,AUS,Australia,2019,2019,2511,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,AUS,Australia,2020,2020,3015,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,AUS,Australia,2010,2010,8981,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,AUS,Australia,2011,2011,9209,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,AUS,Australia,2012,2012,9338,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,AUS,Australia,2013,2013,9171,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,AUS,Australia,2014,2014,10157,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,AUS,Australia,2015,2015,10662,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,AUS,Australia,2016,2016,10670,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,AUS,Australia,2017,2017,10935,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,AUS,Australia,2018,2018,11049,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,AUS,Australia,2019,2019,11795,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,AUS,Australia,2020,2020,11377,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,AUS,Australia,2010,2010,1566,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,AUS,Australia,2011,2011,1596,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,AUS,Australia,2012,2012,1531,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,AUS,Australia,2013,2013,1471,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,AUS,Australia,2014,2014,1436,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,AUS,Australia,2015,2015,1463,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,AUS,Australia,2016,2016,1495,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,AUS,Australia,2017,2017,1423,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,AUS,Australia,2018,2018,1359,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,AUS,Australia,2019,2019,1510,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,AUS,Australia,2020,2020,1355,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,AUS,Australia,2010,2010,1670,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,AUS,Australia,2011,2011,1872,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,AUS,Australia,2012,2012,2017,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,AUS,Australia,2013,2013,1991,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,AUS,Australia,2014,2014,2399,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,AUS,Australia,2015,2015,2614,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,AUS,Australia,2016,2016,2729,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,AUS,Australia,2017,2017,2817,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,AUS,Australia,2018,2018,2977,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,AUS,Australia,2019,2019,3298,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,AUS,Australia,2020,2020,3395,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,AUS,Australia,2010,2010,2418,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,AUS,Australia,2011,2011,2392,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,AUS,Australia,2012,2012,2580,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,AUS,Australia,2013,2013,2608,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,AUS,Australia,2014,2014,2919,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,AUS,Australia,2015,2015,3093,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,AUS,Australia,2016,2016,2905,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,AUS,Australia,2017,2017,3287,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,AUS,Australia,2018,2018,3188,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,AUS,Australia,2019,2019,3317,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,AUS,Australia,2020,2020,3136,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,AUS,Australia,2010,2010,244,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,AUS,Australia,2011,2011,243,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,AUS,Australia,2012,2012,285,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,AUS,Australia,2013,2013,248,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,AUS,Australia,2014,2014,272,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,AUS,Australia,2015,2015,282,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,AUS,Australia,2016,2016,262,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,AUS,Australia,2017,2017,209,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,AUS,Australia,2018,2018,245,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,AUS,Australia,2019,2019,244,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,AUS,Australia,2020,2020,238,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,AUS,Australia,2010,2010,55,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,AUS,Australia,2011,2011,55,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,AUS,Australia,2012,2012,35,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,AUS,Australia,2013,2013,51,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,AUS,Australia,2014,2014,46,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,AUS,Australia,2015,2015,51,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,AUS,Australia,2016,2016,49,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,AUS,Australia,2017,2017,49,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,AUS,Australia,2018,2018,55,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,AUS,Australia,2019,2019,45,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,AUS,Australia,2020,2020,33,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,AUS,Australia,2010,2010,43316,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,AUS,Australia,2011,2011,43737,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,AUS,Australia,2012,2012,43511,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,AUS,Australia,2013,2013,44676,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,AUS,Australia,2014,2014,44741,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,AUS,Australia,2015,2015,46595,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,AUS,Australia,2016,2016,46331,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,AUS,Australia,2017,2017,46436,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,AUS,Australia,2018,2018,47818,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,AUS,Australia,2019,2019,49967,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,AUS,Australia,2020,2020,48789,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,AUS,Australia,2010,2010,1094,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,AUS,Australia,2011,2011,1142,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,AUS,Australia,2012,2012,1143,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,AUS,Australia,2013,2013,1227,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,AUS,Australia,2014,2014,1138,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,AUS,Australia,2015,2015,1151,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,AUS,Australia,2016,2016,1087,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,AUS,Australia,2017,2017,1161,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,AUS,Australia,2018,2018,1140,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,AUS,Australia,2019,2019,1185,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,AUS,Australia,2020,2020,1182,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,AUS,Australia,2010,2010,2434,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,AUS,Australia,2011,2011,2416,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,AUS,Australia,2012,2012,2524,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,AUS,Australia,2013,2013,2559,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,AUS,Australia,2014,2014,2547,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,AUS,Australia,2015,2015,2764,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,AUS,Australia,2016,2016,2911,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,AUS,Australia,2017,2017,2999,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,AUS,Australia,2018,2018,3078,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,AUS,Australia,2019,2019,3207,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,AUS,Australia,2020,2020,3244,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,AUS,Australia,2010,2010,1337,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,AUS,Australia,2011,2011,1423,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,AUS,Australia,2012,2012,1490,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,AUS,Australia,2013,2013,1574,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,AUS,Australia,2014,2014,1732,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,AUS,Australia,2015,2015,1820,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,AUS,Australia,2016,2016,1866,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,AUS,Australia,2017,2017,1917,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,AUS,Australia,2018,2018,2105,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,AUS,Australia,2019,2019,2204,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,AUS,Australia,2020,2020,2192,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,AUS,Australia,2010,2010,84,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,AUS,Australia,2011,2011,72,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,AUS,Australia,2012,2012,78,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,AUS,Australia,2013,2013,60,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,AUS,Australia,2014,2014,94,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,AUS,Australia,2015,2015,71,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,AUS,Australia,2016,2016,82,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,AUS,Australia,2017,2017,85,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,AUS,Australia,2018,2018,67,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,AUS,Australia,2019,2019,75,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,AUS,Australia,2020,2020,69,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,AUS,Australia,2010,2010,1639,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,AUS,Australia,2011,2011,1630,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,AUS,Australia,2012,2012,1626,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,AUS,Australia,2013,2013,1645,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,AUS,Australia,2014,2014,1706,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,AUS,Australia,2015,2015,1792,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,AUS,Australia,2016,2016,1824,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,AUS,Australia,2017,2017,1849,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,AUS,Australia,2018,2018,1887,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,AUS,Australia,2019,2019,1951,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,AUS,Australia,2020,2020,1959,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,AUS,Australia,2010,2010,1031,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,AUS,Australia,2011,2011,1031,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,AUS,Australia,2012,2012,1038,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,AUS,Australia,2013,2013,1016,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,AUS,Australia,2014,2014,1040,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,AUS,Australia,2015,2015,1113,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,AUS,Australia,2016,2016,1020,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,AUS,Australia,2017,2017,1034,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,AUS,Australia,2018,2018,1014,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,AUS,Australia,2019,2019,1063,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,AUS,Australia,2020,2020,1084,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,AUS,Australia,2010,2010,1452,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,AUS,Australia,2011,2011,1544,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,AUS,Australia,2012,2012,1515,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,AUS,Australia,2013,2013,1616,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,AUS,Australia,2014,2014,1467,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,AUS,Australia,2015,2015,1520,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,AUS,Australia,2016,2016,1281,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,AUS,Australia,2017,2017,1378,
